Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.conf,TestHAUtil,testVerifyAndSetConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
hadoop,org.apache.hadoop.yarn.conf,TestHAUtil,testVerifyAndSetConfiguration,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.conf,TestHAUtil,testGetConfKeyForRMInstance,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.metrics,TestCleanerMetrics,testMetricsOverMultiplePeriods,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestCleanerTask,testNonExistentRoot,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestCleanerTask,testProcessFreshResource,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestCleanerTask,testProcessEvictableResource,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestCleanerTask,testResourceIsInUseHasAnActiveApp,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestSCMAdminProtocolService,testRunCleanerTaskCLI,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testUse_MissingEntry,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testUse_ExistingEntry_NoAppIds,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testUse_ExistingEntry_OneId,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testUse_ExistingEntry_DupId,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testRelease_ExistingEntry_NonExistantAppId,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testRelease_ExistingEntry_WithAppId,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestClientSCMProtocolService,testRelease_MissingEntry,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestRemoteAppChecker,testNonExistentApp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestSharedCacheUploaderService,testNotify_noEntry,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestSharedCacheUploaderService,testNotify_entryExists_differentName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager,TestSharedCacheUploaderService,testNotify_entryExists_sameName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.store,TestInMemorySCMStore,testAddResourceRefRemoveResource,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.store,TestInMemorySCMStore,testAddResourceRefConcurrency,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.store,TestInMemorySCMStore,testAddResourceRefAddResourceConcurrency,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.store,TestInMemorySCMStore,testRemoveRef,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.store,TestInMemorySCMStore,testBootstrapping,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.sharedcachemanager.store,SCMStoreBaseTest,TestZeroArgConstructor,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.test,TestMultithreadedTestUtil,testNoErrors,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.test,TestMultithreadedTestUtil,testThreadFails,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.test,TestMultithreadedTestUtil,testThreadFails,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.test,TestMultithreadedTestUtil,testThreadThrowsCheckedException,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.test,TestMultithreadedTestUtil,testThreadThrowsCheckedException,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.test,TestMultithreadedTestUtil,testRepeatingThread,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.test,TestDirHelper,dummy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.test,TestDirHelper,dummy,Empty test,The tool detected the smell in this test method because the test is empty.
hadoop,org.apache.hadoop.test,TestHFSTestCase,waitFor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.test,TestHFSTestCase,waitForTimeOutRatio1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.test,TestHFSTestCase,waitForTimeOutRatio2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.test,TestHFSTestCase,testHadoopFileSystem,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.test,TestHFSTestCase,testJetty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.test,TestHFSTestCase,testException0,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.test,TestHFSTestCase,testException0,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
hadoop,org.apache.hadoop.test,TestHFSTestCase,testException1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.test,TestHFSTestCase,testException1,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
hadoop,org.apache.hadoop.test,TestExceptionHelper,dummy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.test,TestExceptionHelper,dummy,Empty test,The tool detected the smell in this test method because the test is empty.
hadoop,org.apache.hadoop.test,TestHTestCase,waitFor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
