Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.container,TestContainer,testLaunchAfterKillRequest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,TestLogAggregationService,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testLocalFileDeletionAfterUpload,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testNoContainerOnNode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testVerifyAndCreateRemoteDirsFailure,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testVerifyAndCreateRemoteDirNonExistence,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testAppLogDirCreation,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testLogAggregationInitAppFailsWithoutKillingNM,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,testLogAggregationForRealContainerLaunch,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testApplicationInit1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testApplicationInit2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testAppRunningAfterContainersComplete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testContainersCompleteDuringAppInit1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testContainersCompleteDuringAppInit2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testAppFinishedOnRunningContainers,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testAppFinishedOnCompletedContainers,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,testNMTokenSecretManagerCleanup,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestResourceLocalizationService,testLocalizationInit,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestResourceLocalizationService,testResourceRelease,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestLocalResource,testResourceEquality,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestLocalResource,testResourceOrder,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestContainerLocalizer,testLocalizerTokenIsGettingRemoved,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestContainerLocalizer,testContainerLocalizerClosesFilesystems,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestResourceRetention,testRsrcUnused,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestLocalizedResource,testNotification,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,(default package),TestFuseDFS,testBasicDir,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,(default package),TestFuseDFS,testCreate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,(default package),TestFuseDFS,testTouch,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,(default package),TestFuseDFS,testRandomAccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,(default package),TestFuseDFS,testRandomAccess,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,(default package),TestFuseDFS,testCopyFiles,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,(default package),TestFuseDFS,testMultipleThreads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,(default package),TestFuseDFS,testMultipleThreads,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.webapp,TestWebApp,testCreate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.webapp,TestWebApp,testCreateWithPort,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
