Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,replaceSelf4INodeDirectorySnapshottable,Long Statement,The length of the statement "Preconditions.checkState(!(this instanceof INodeDirectorySnapshottable)`"this is already an INodeDirectorySnapshottable` this=%s"`this);" is 136.,218
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,replaceChild,Long Statement,The length of the statement "Preconditions.checkState(oldChild == children.get(i) || oldChild == children.get(i).asReference().getReferredINode().asReference().getReferredINode());" is 151.,255
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,replaceChild4ReferenceWithName,Long Statement,The length of the statement "final INodeReference.WithName ref=new INodeReference.WithName(this`withCount`oldChild.getLocalNameBytes()`latestSnapshotId);" is 124.,292
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,computeQuotaUsage,Complex Conditional,The conditional expression sf != null && lastSnapshotId != Snapshot.CURRENT_STATE_ID && !(useCache && isQuotaSet()) is complex.,548
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,computeQuotaUsage,Complex Conditional,The conditional expression useCache && q != null && q.isQuotaSet() is complex.,548
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,cleanSubtreeRecursively,Complex Conditional,The conditional expression snapshot != Snapshot.CURRENT_STATE_ID && excludedNodes != null && excludedNodes.containsKey(child) is complex.,721
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,cleanSubtreeRecursively,Long Parameter List,The method has 6 parameters. ,721
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,cleanSubtree,Long Parameter List,The method has 5 parameters. ,761
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,cleanSubtree,Long Statement,The length of the statement "Quota.Counts counts=cleanSubtreeRecursively(snapshotId`priorSnapshotId`collectedBlocks`removedINodes`null`countDiffChange);" is 123.,761
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,metadataEquals,Long Statement,The length of the statement "return other != null && getQuotaCounts().equals(other.getQuotaCounts()) && getPermissionLong() == other.getPermissionLong();" is 124.,792
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,dumpTreeRecursively,Magic Number,The method contains a magic number: 2,815
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,dumpTreeRecursively,Magic Number,The method contains a magic number: 2,815
hadoop,org.apache.hadoop.hdfs.server.namenode,INodeDirectory,dumpTreeRecursively,Magic Number,The method contains a magic number: 2,859
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Complex Conditional,The conditional expression !isRef && isDir && dir.isWithSnapshot() is complex.,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Complex Conditional,The conditional expression isRef && isDir && !lastComp is complex.,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Complex Conditional,The conditional expression latest == Snapshot.CURRENT_STATE_ID || (dstSnapshotId != Snapshot.CURRENT_STATE_ID && dstSnapshotId >= latest) is complex.,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Complex Conditional,The conditional expression curNode.isSymlink() && (!lastComp || (lastComp && resolveLink)) is complex.,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Complex Conditional,The conditional expression isDotSnapshotDir(childName) && isDir && dir instanceof INodeDirectorySnapshottable is complex.,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Complex Method,Cyclomatic complexity of the method is 18,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,resolve,Long Statement,The length of the statement "LOG.debug("UnresolvedPathException " + " path: " + path + " preceding: "+ preceding+ " count: "+ count+ " link: "+ link+ " target: "+ target+ " remainder: "+ remainder);" is 169.,72
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,updateLatestSnapshotId,Complex Conditional,The conditional expression snapshotId == Snapshot.CURRENT_STATE_ID || (sid != Snapshot.CURRENT_STATE_ID && Snapshot.ID_INTEGER_COMPARATOR.compare(snapshotId`sid) < 0) is complex.,286
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,updateLatestSnapshotId,Long Statement,The length of the statement "if (snapshotId == Snapshot.CURRENT_STATE_ID || (sid != Snapshot.CURRENT_STATE_ID && Snapshot.ID_INTEGER_COMPARATOR.compare(snapshotId`sid) < 0)) {" is 146.,286
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,toString,Long Statement,The length of the statement "final StringBuilder b=new StringBuilder(getClass().getSimpleName()).append(": path = ").append(DFSUtil.byteArray2PathString(path)).append("\n inodes = ");" is 154.,369
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,toString,Long Statement,The length of the statement "b.append("\n numNonNull = ").append(numNonNull).append("\n capacity = ").append(capacity).append("\n isSnapshot = ").append(isSnapshot).append("\n snapshotRootIndex = ").append(snapshotRootIndex).append("\n snapshotId = ").append(snapshotId);" is 242.,369
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,vaildate,Complex Conditional,The conditional expression parent_i != inodes[i - 1] && (parent_i_1 == null || !parent_i_1.isSnapshottable() || parent_i != parent_i_1) is complex.,396
hadoop,org.apache.hadoop.hdfs.server.namenode,INodesInPath,vaildate,Long Statement,The length of the statement "throw new AssertionError("inodes[" + i + "].getParent() != inodes["+ (i - 1)+ "]\n inodes["+ i+ "]="+ inodes[i].toDetailString()+ "\n inodes["+ (i - 1)+ "]="+ inodes[i - 1].toDetailString()+ "\n this="+ toString(false));" is 220.,396
hadoop,org.apache.hadoop.hdfs.server.namenode,FSEditLogOp,readRpcIdsFromXml,Long Statement,The length of the statement "this.rpcClientId=st.hasChildren("RPC_CLIENTID") ? ClientId.toBytes(st.getValue("RPC_CLIENTID")) : RpcConstants.DUMMY_CLIENT_ID;" is 127.,255
hadoop,org.apache.hadoop.hdfs.server.namenode,FSEditLogOp,delegationKeyFromXml,Empty catch clause,The method has an empty catch block.,3705
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,loadNamesystem,Long Identifier,The length of the field BN_SAFEMODE_THRESHOLD_PCT_DEFAULT is 33.,129
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,stop,Complex Conditional,The conditional expression reportError && namenode != null && getRegistration() != null is complex.,181
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,handshake,Long Statement,The length of the statement "this.namenode=NameNodeProxies.createNonHAProxy(conf`nnAddress`NamenodeProtocol.class`UserGroupInformation.getCurrentUser()`true).getProxy();" is 140.,311
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,handshake,Magic Number,The method contains a magic number: 1000,311
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,registerWith,Magic Number,The method contains a magic number: 1000,355
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,handshake,Long Statement,The length of the statement "errorMsg="Incompatible build versions: active name-node BV = " + nsInfo.getBuildVersion() + "; backup node BV = "+ Storage.getBuildVersion();" is 141.,403
hadoop,org.apache.hadoop.hdfs.server.namenode,BackupNode,handshake,Long Statement,The length of the statement "assert HdfsConstants.LAYOUT_VERSION == nsInfo.getLayoutVersion() : "Active and backup node layout versions must be the same. Expected: " + HdfsConstants.LAYOUT_VERSION + " actual "+ nsInfo.getLayoutVersion();" is 208.,403
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,toAccessControlString,Long Statement,The length of the statement "return "\"" + inode.getFullPathName() + "\":"+ inode.getUserName()+ ":"+ inode.getGroupName()+ ":"+ (inode.isDirectory() ? "d" : "-")+ inode.getFsPermission();" is 159.,44
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Complex Conditional,The conditional expression parentAccess != null && parentAccess.implies(FsAction.WRITE) && inodes.length > 1 && last != null is complex.,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Complex Method,Cyclomatic complexity of the method is 9,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Long Parameter List,The method has 8 parameters. ,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Long Statement,The length of the statement "LOG.debug("ACCESS CHECK: " + this + "` doCheckOwner="+ doCheckOwner+ "` ancestorAccess="+ ancestorAccess+ "` parentAccess="+ parentAccess+ "` access="+ access+ "` subAccess="+ subAccess+ "` resolveLink="+ resolveLink);" is 218.,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Magic Number,The method contains a magic number: 2,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Magic Number,The method contains a magic number: 2,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Magic Number,The method contains a magic number: 2,93
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,check,Long Statement,The length of the statement "throw new AccessControlException("Permission denied: user=" + user + "` access="+ access+ "` inode="+ toAccessControlString(inode));" is 132.,215
hadoop,org.apache.hadoop.hdfs.server.namenode,FSPermissionChecker,checkPermission,Long Statement,The length of the statement "throw new AccessControlException("Permission denied while accessing pool " + pool.getPoolName() + ": user "+ user+ " does not have "+ access.toString()+ " permissions.");" is 170.,257
hadoop,org.apache.hadoop.hdfs.server.namenode,AuditLogger,logAuditEvent,Long Parameter List,The method has 7 parameters. ,42
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,readFile,Magic Number,The method contains a magic number: 4,127
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,readFile,Magic Number,The method contains a magic number: 4,127
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testCapacityMetrics,Magic Number,The method contains a magic number: 1800,135
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testStaleNodes,Long Statement,The length of the statement "long staleInterval=CONF.getLong(DFSConfigKeys.DFS_NAMENODE_STALE_DATANODE_INTERVAL_KEY`DFSConfigKeys.DFS_NAMENODE_STALE_DATANODE_INTERVAL_DEFAULT);" is 147.,153
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testStaleNodes,Long Statement,The length of the statement "cluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().getDatanode(dn.getDatanodeId()).setLastUpdate(Time.now() - staleInterval - 1);" is 155.,153
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testStaleNodes,Long Statement,The length of the statement "cluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().getDatanode(dn.getDatanodeId()).setLastUpdate(Time.now());" is 135.,153
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testStaleNodes,Magic Number,The method contains a magic number: 2,153
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testStaleNodes,Magic Number,The method contains a magic number: 2,153
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testStaleNodes,Magic Number,The method contains a magic number: 2,153
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testFileAdd,Magic Number,The method contains a magic number: 3200,187
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testFileAdd,Magic Number,The method contains a magic number: 3,187
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testFileAdd,Magic Number,The method contains a magic number: 32,187
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testCorruptBlock,Magic Number,The method contains a magic number: 100,220
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testCorruptBlock,Magic Number,The method contains a magic number: 2,220
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testExcessBlocks,Magic Number,The method contains a magic number: 100,263
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testExcessBlocks,Magic Number,The method contains a magic number: 2,263
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testMissingBlock,Magic Number,The method contains a magic number: 100,277
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testMissingBlock,Magic Number,The method contains a magic number: 1000,277
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,waitForDeletion,Magic Number,The method contains a magic number: 1000,302
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,waitForDnMetricValue,Magic Number,The method contains a magic number: 500,308
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testRenameMetrics,Magic Number,The method contains a magic number: 100,345
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testRenameMetrics,Magic Number,The method contains a magic number: 100,345
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testGetBlockLocationMetric,Magic Number,The method contains a magic number: 100,357
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testGetBlockLocationMetric,Magic Number,The method contains a magic number: 2,357
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testGetBlockLocationMetric,Magic Number,The method contains a magic number: 3L,357
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testTransactionAndCheckpointMetrics,Magic Number,The method contains a magic number: 2L,396
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testTransactionAndCheckpointMetrics,Magic Number,The method contains a magic number: 2L,396
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testTransactionAndCheckpointMetrics,Magic Number,The method contains a magic number: 2L,396
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testTransactionAndCheckpointMetrics,Magic Number,The method contains a magic number: 4L,396
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testTransactionAndCheckpointMetrics,Magic Number,The method contains a magic number: 4L,396
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testTransactionAndCheckpointMetrics,Magic Number,The method contains a magic number: 6L,396
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNameNodeMetrics,testSyncAndBlockReportMetric,Magic Number,The method contains a magic number: 1000,435
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3200,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3200,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3200,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3200,75
hadoop,org.apache.hadoop.hdfs.server.namenode.metrics,TestNNMetricFilesInGetListingOps,testFilesInGetListingOps,Magic Number,The method contains a magic number: 3,75
