Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,validateConf,Long Statement,The length of the statement "int minMem=conf.getInt(YarnConfiguration.RM_SCHEDULER_MINIMUM_ALLOCATION_MB`YarnConfiguration.DEFAULT_RM_SCHEDULER_MINIMUM_ALLOCATION_MB);" is 138.,139
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,validateConf,Long Statement,The length of the statement "int maxMem=conf.getInt(YarnConfiguration.RM_SCHEDULER_MAXIMUM_ALLOCATION_MB`YarnConfiguration.DEFAULT_RM_SCHEDULER_MAXIMUM_ALLOCATION_MB);" is 138.,139
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,validateConf,Long Statement,The length of the statement "throw new YarnRuntimeException("Invalid resource scheduler memory" + " allocation configuration" + "` " + YarnConfiguration.RM_SCHEDULER_MINIMUM_ALLOCATION_MB + "="+ minMem+ "` "+ YarnConfiguration.RM_SCHEDULER_MAXIMUM_ALLOCATION_MB+ "="+ maxMem+ "` min and max should be greater than 0"+ "` max should be no smaller than min.");" is 329.,139
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,validateConf,Long Statement,The length of the statement "int minVcores=conf.getInt(YarnConfiguration.RM_SCHEDULER_MINIMUM_ALLOCATION_VCORES`YarnConfiguration.DEFAULT_RM_SCHEDULER_MINIMUM_ALLOCATION_VCORES);" is 149.,139
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,validateConf,Long Statement,The length of the statement "int maxVcores=conf.getInt(YarnConfiguration.RM_SCHEDULER_MAXIMUM_ALLOCATION_VCORES`YarnConfiguration.DEFAULT_RM_SCHEDULER_MAXIMUM_ALLOCATION_VCORES);" is 149.,139
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,validateConf,Long Statement,The length of the statement "throw new YarnRuntimeException("Invalid resource scheduler vcores" + " allocation configuration" + "` " + YarnConfiguration.RM_SCHEDULER_MINIMUM_ALLOCATION_VCORES + "="+ minVcores+ "` "+ YarnConfiguration.RM_SCHEDULER_MAXIMUM_ALLOCATION_VCORES+ "="+ maxVcores+ "` min and max should be greater than 0"+ "` max should be no smaller than min.");" is 343.,139
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,initScheduler,Long Identifier,The length of the field DEFAULT_ASYNC_SCHEDULER_INTERVAL is 32.,267
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,initScheduler,Long Statement,The length of the statement "LOG.info("Initialized CapacityScheduler with " + "calculator=" + getResourceCalculator().getClass() + "` "+ "minimumAllocation=<"+ getMinimumResourceCapability()+ ">` "+ "maximumAllocation=<"+ getMaximumResourceCapability()+ ">` "+ "asynchronousScheduling="+ scheduleAsynchronously+ "` "+ "asyncScheduleInterval="+ asyncScheduleInterval+ "ms");" is 344.,267
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,schedule,Empty catch clause,The method has an empty catch block.,350
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,parseQueue,Complex Conditional,The conditional expression queue instanceof LeafQueue == true && queues.containsKey(queueName) && queues.get(queueName) instanceof LeafQueue == true is complex.,516
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,parseQueue,Long Parameter List,The method has 7 parameters. ,516
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,parseQueue,Long Statement,The length of the statement "if (queue instanceof LeafQueue == true && queues.containsKey(queueName) && queues.get(queueName) instanceof LeafQueue == true) {" is 128.,516
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,getMappedQueue,Complex Method,Cyclomatic complexity of the method is 10,592
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplication,Complex Method,Cyclomatic complexity of the method is 9,621
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplication,Long Statement,The length of the statement "LOG.info("Application " + applicationId + " user "+ user+ " mapping ["+ queueName+ "] to ["+ mappedQueue+ "] override "+ overrideWithQueueMappings);" is 148.,621
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplication,Long Statement,The length of the statement "String message="Failed to submit application " + applicationId + " submitted by user "+ user+ " reason: "+ ioex.getMessage();" is 125.,621
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplication,Long Statement,The length of the statement "String queueErrorMsg="Queue named " + queueName + " missing during application recovery."+ " Queue removal during recovery is not presently supported by the"+ " capacity scheduler` please restart with all queues configured"+ " which were present before shutdown/restart.";" is 272.,621
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplicationAttempt,Long Identifier,The length of the parameter transferStateFromPreviousAttempt is 32.,704
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplicationAttempt,Long Statement,The length of the statement "FiCaSchedulerApp attempt=new FiCaSchedulerApp(applicationAttemptId`application.getUser()`queue`queue.getActiveUsersManager()`rmContext);" is 136.,704
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplicationAttempt,Long Statement,The length of the statement "LOG.info("Added Application Attempt " + applicationAttemptId + " to scheduler from user "+ application.getUser()+ " in queue "+ queue.getQueueName());" is 150.,704
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addApplicationAttempt,Long Statement,The length of the statement "rmContext.getDispatcher().getEventHandler().handle(new RMAppAttemptEvent(applicationAttemptId`RMAppAttemptEventType.ATTEMPT_ADDED));" is 132.,704
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,doneApplicationAttempt,Long Statement,The length of the statement "completedContainer(rmContainer`SchedulerUtils.createAbnormalContainerStatus(rmContainer.getContainerId()`SchedulerUtils.COMPLETED_APPLICATION)`RMContainerEventType.KILL);" is 170.,758
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,doneApplicationAttempt,Long Statement,The length of the statement "completedContainer(rmContainer`SchedulerUtils.createAbnormalContainerStatus(rmContainer.getContainerId()`"Application Complete")`RMContainerEventType.KILL);" is 156.,758
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,allocate,Long Parameter List,The method has 5 parameters. ,812
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,allocate,Long Statement,The length of the statement "SchedulerUtils.normalizeRequests(ask`getResourceCalculator()`getClusterResource()`getMinimumResourceCapability()`maximumAllocation);" is 132.,812
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,allocateContainersToNode,Long Statement,The length of the statement "LOG.info("Trying to fulfill reservation for application " + reservedApplication.getApplicationId() + " on node: "+ node.getNodeID());" is 133.,947
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,allocateContainersToNode,Long Statement,The length of the statement "queue.completedContainer(clusterResource`assignment.getApplication()`node`excessReservation`SchedulerUtils.createAbnormalContainerStatus(container.getId()`SchedulerUtils.UNRESERVED_CONTAINER)`RMContainerEventType.RELEASED`null`true);" is 233.,947
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,allocateContainersToNode,Long Statement,The length of the statement "LOG.info("Skipping scheduling since node " + node.getNodeID() + " is reserved by application "+ node.getReservedContainer().getContainerId().getApplicationAttemptId());" is 168.,947
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,handle,Complex Method,Cyclomatic complexity of the method is 12,1004
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,handle,Long Statement,The length of the statement "String queueName=resolveReservationQueueName(appAddedEvent.getQueue()`appAddedEvent.getApplicationId()`appAddedEvent.getReservationID());" is 137.,1004
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,handle,Long Statement,The length of the statement "addApplicationAttempt(appAttemptAddedEvent.getApplicationAttemptId()`appAttemptAddedEvent.getTransferStateFromPreviousAttempt()`appAttemptAddedEvent.getIsAttemptRecovering());" is 175.,1004
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,handle,Long Statement,The length of the statement "doneApplicationAttempt(appAttemptRemovedEvent.getApplicationAttemptID()`appAttemptRemovedEvent.getFinalAttemptState()`appAttemptRemovedEvent.getKeepContainersAcrossAppAttempts());" is 179.,1004
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,handle,Long Statement,The length of the statement "completedContainer(getRMContainer(containerId)`SchedulerUtils.createAbnormalContainerStatus(containerId`SchedulerUtils.EXPIRED_CONTAINER)`RMContainerEventType.EXPIRE);" is 167.,1004
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,removeNode,Long Statement,The length of the statement "completedContainer(container`SchedulerUtils.createAbnormalContainerStatus(container.getContainerId()`SchedulerUtils.LOST_CONTAINER)`RMContainerEventType.KILL);" is 159.,1110
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,removeNode,Long Statement,The length of the statement "completedContainer(reservedContainer`SchedulerUtils.createAbnormalContainerStatus(reservedContainer.getContainerId()`SchedulerUtils.LOST_CONTAINER)`RMContainerEventType.KILL);" is 175.,1110
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,completedContainer,Long Statement,The length of the statement "LOG.info("Application attempt " + application.getApplicationAttemptId() + " released container "+ container.getId()+ " on node: "+ node+ " with event: "+ event);" is 161.,1148
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,dropContainerReservation,Long Statement,The length of the statement "completedContainer(container`SchedulerUtils.createAbnormalContainerStatus(container.getContainerId()`SchedulerUtils.UNRESERVED_CONTAINER)`RMContainerEventType.KILL);" is 165.,1207
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,killContainer,Long Statement,The length of the statement "completedContainer(cont`SchedulerUtils.createPreemptedContainerStatus(cont.getContainerId()`SchedulerUtils.PREEMPTED_CONTAINER)`RMContainerEventType.KILL);" is 155.,1231
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,loadCapacitySchedulerConfiguration,Long Statement,The length of the statement "InputStream CSInputStream=this.rmContext.getConfigurationProvider().getConfigurationInputStream(configuration`YarnConfiguration.CS_CONFIGURATION_FILE);" is 151.,1267
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,resolveReservationQueueName,Long Statement,The length of the statement "String message="Application " + applicationId + " submitted to a reservation which is not yet currently active: "+ resQName;" is 124.,1284
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,resolveReservationQueueName,Long Statement,The length of the statement "String message="Application: " + applicationId + " submitted to a reservation "+ resQName+ " which does not belong to the specified queue: "+ queueName;" is 152.,1284
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,removeQueue,Long Statement,The length of the statement "throw new SchedulerDynamicEditException("The queue that we are asked " + "to remove (" + queueName + ") is not a ReservationQueue");" is 132.,1322
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,removeQueue,Long Statement,The length of the statement "throw new SchedulerDynamicEditException("The queue " + queueName + " is not empty "+ disposableLeafQueue.getApplications().size()+ " active apps "+ disposableLeafQueue.pendingApplications.size()+ " pending apps");" is 213.,1322
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,addQueue,Long Statement,The length of the statement "throw new SchedulerDynamicEditException("ParentQueue for " + newQueue.getQueueName() + " is not properly set (should be set and be a PlanQueue)");" is 146.,1345
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,setEntitlement,Long Statement,The length of the statement "throw new SchedulerDynamicEditException("Entitlement can not be" + " modified dynamically since queue " + inQueue + " is not a ReservationQueue");" is 146.,1370
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,setEntitlement,Long Statement,The length of the statement "if (Math.abs(entitlement.getCapacity() - queue.getCapacity()) == 0 && Math.abs(entitlement.getMaxCapacity() - queue.getMaximumCapacity()) == 0) {" is 145.,1370
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,setEntitlement,Long Statement,The length of the statement "throw new SchedulerDynamicEditException("Sum of child queues would exceed 100% for PlanQueue: " + parent.getQueueName());" is 121.,1370
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,setEntitlement,Long Statement,The length of the statement "LOG.info("Set entitlement for ReservationQueue " + inQueue + " to "+ queue.getCapacity()+ " request was ("+ entitlement.getCapacity()+ ")");" is 140.,1370
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,getAndCheckLeafQueue,Long Statement,The length of the statement "throw new YarnException("The specified Queue: " + queue + " is not a Leaf Queue. Move is supported only for Leaf Queues.");" is 123.,1445
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,ParentQueue,ParentQueue,Long Statement,The length of the statement "this.metrics=old != null ? old.getMetrics() : QueueMetrics.forQueue(getQueuePath()`parent`cs.getConfiguration().getEnableUserMetrics()`cs.getConf());" is 149.,106
